1 1358 120687.4233803055
2 940 119459.06065275188
3 950 123162.99839133424
4 982 121922.06929316628
5 836 121922.06929316628
6 1 120687.4233803055
7 1022 121922.06929316628
8 959 121922.06929316628
9 918 120687.4233803055
10 866 120687.4233803055
11 856 119459.06065275188
12 990 123162.99839133424
13 972 123162.99839133424
14 918 120687.4233803055
15 1041 119459.06065275188
16 1217 121922.06929316628
17 818 123162.99839133424
18 897 123162.99839133424
19 860 117021.18475356621
20 861 124410.2106748094
21 986 123162.99839133424
22 1049 123162.99839133424
23 985 121922.06929316628
24 874 119459.06065275188
25 890 123162.99839133424
26 854 123162.99839133424
27 919 123162.99839133424
28 967 121922.06929316628
29 1022 121922.06929316628
30 861 121922.06929316628
31 874 120687.4233803055
32 1023 124410.2106748094
33 897 123162.99839133424
34 861 119459.06065275188
35 825 123162.99839133424
36 936 123162.99839133424
37 923 120687.4233803055
38 928 121922.06929316628
39 946 119459.06065275188
40 1005 120687.4233803055
41 894 120687.4233803055
42 1008 121922.06929316628
43 901 121922.06929316628
44 873 118236.98111050545
45 926 121922.06929316628
46 1072 121922.06929316628
47 999 121922.06929316628
48 1010 121922.06929316628
49 959 117021.18475356621
50 1009 120687.4233803055
51 914 119459.06065275188
52 834 120687.4233803055
53 841 123162.99839133424
54 902 123162.99839133424
55 874 121922.06929316628
56 1011 120687.4233803055
57 878 120687.4233803055
58 881 120687.4233803055
59 948 123162.99839133424
60 885 120687.4233803055
61 886 121922.06929316628
62 1 121922.06929316628
63 888 121922.06929316628
64 935 121922.06929316628
65 911 121922.06929316628
66 955 123162.99839133424
67 899 124410.2106748094
68 0 119459.06065275188
69 850 121922.06929316628
70 930 124410.2106748094
71 896 121922.06929316628
72 857 120687.4233803055
73 918 120687.4233803055
74 824 119459.06065275188
75 848 123162.99839133424
76 906 123162.99839133424
77 858 120687.4233803055
78 885 117021.18475356621
79 882 120687.4233803055
80 841 121922.06929316628
81 884 121922.06929316628
82 905 121922.06929316628
83 800 123162.99839133424
84 860 123162.99839133424
85 883 123162.99839133424
86 940 119459.06065275188
87 1003 118236.98111050545
88 934 123162.99839133424
89 967 121922.06929316628
90 812 119459.06065275188
91 848 123162.99839133424
92 929 123162.99839133424
93 870 123162.99839133424
94 841 124410.2106748094
95 954 121922.06929316628
96 919 123162.99839133424
97 844 119459.06065275188
98 838 123162.99839133424
99 872 117021.18475356621
100 908 121922.06929316628
101 839 123162.99839133424
102 1002 123162.99839133424
103 962 120687.4233803055
104 1004 121922.06929316628
105 959 123162.99839133424
106 910 123162.99839133424
107 866 121922.06929316628
108 891 121922.06929316628
109 897 121922.06929316628
110 897 121922.06929316628
111 837 123162.99839133424
112 859 121922.06929316628
113 1 123162.99839133424
114 860 123162.99839133424
115 906 124410.2106748094
116 849 121922.06929316628
117 840 121922.06929316628
118 838 123162.99839133424
119 814 123162.99839133424
120 904 121922.06929316628
121 814 121922.06929316628
122 851 124410.2106748094
123 907 121922.06929316628
124 837 120687.4233803055
125 918 121922.06929316628
126 823 121922.06929316628
127 820 123162.99839133424
128 825 120687.4233803055
129 847 119459.06065275188
130 820 120687.4233803055
131 807 120687.4233803055
132 858 123162.99839133424
133 830 121922.06929316628
134 846 120687.4233803055
135 816 123162.99839133424
136 916 119459.06065275188
137 880 120687.4233803055
138 883 120687.4233803055
139 933 120687.4233803055
140 874 123162.99839133424
141 903 123162.99839133424
142 917 123162.99839133424
143 827 124410.2106748094
144 916 123162.99839133424
145 800 123162.99839133424
146 878 121922.06929316628
147 804 121922.06929316628
148 868 120687.4233803055
149 813 123162.99839133424
150 793 121922.06929316628
151 893 123162.99839133424
152 825 121922.06929316628
153 833 120687.4233803055
154 853 123162.99839133424
155 812 119459.06065275188
156 901 118236.98111050545
157 865 123162.99839133424
158 920 120687.4233803055
159 795 123162.99839133424
160 909 123162.99839133424
161 856 121922.06929316628
162 848 123162.99839133424
163 802 120687.4233803055
164 850 118236.98111050545
165 909 121922.06929316628
166 927 123162.99839133424
167 875 120687.4233803055
168 830 119459.06065275188
169 893 120687.4233803055
170 889 123162.99839133424
171 912 121922.06929316628
172 794 120687.4233803055
173 843 121922.06929316628
174 845 123162.99839133424
175 806 123162.99839133424
176 848 120687.4233803055
177 799 120687.4233803055
