1 51 135917.8645649088
2 1 119459.06065275188
3 1 124410.2106748094
4 1 126923.48479768123
5 0 125663.70614359173
6 0 120687.4233803055
7 0 128189.54663707792
8 0 124410.2106748094
9 0 138544.23602330987
10 0 134614.10361366905
11 0 121922.06929316628
12 1 134614.10361366905
13 1 135917.8645649088
14 1 128189.54663707792
15 0 124410.2106748094
16 1 137227.90870145574
17 0 124410.2106748094
18 0 139866.84653047117
19 1 119459.06065275188
20 2 129461.89166178179
21 1 138544.23602330987
22 1 132025.43126711107
23 1 139866.84653047117
24 1 120687.4233803055
25 0 147934.45646488978
26 0 129461.89166178179
27 0 133316.62584773646
28 2 135917.8645649088
29 9 149301.04926920132
30 0 149301.04926920132
31 1 145220.12041218817
32 1 146574.14684588538
33 1 130740.51987179283
34 0 143872.37716379817
35 1 125663.70614359173
36 1 123162.99839133424
37 1 128189.54663707792
38 1 130740.51987179283
39 1 123162.99839133424
40 0 149301.04926920132
41 0 123162.99839133424
42 0 123162.99839133424
43 1 123162.99839133424
44 0 118236.98111050545
45 1 121922.06929316628
46 0 123162.99839133424
47 0 137227.90870145574
48 1 142530.91710071533
49 1 118236.98111050545
50 0 124410.2106748094
51 0 135917.8645649088
52 1 125663.70614359173
53 0 143872.37716379817
54 0 126923.48479768123
55 1 124410.2106748094
56 1 124410.2106748094
57 0 150673.92525882006
58 0 121922.06929316628
59 0 125663.70614359173
60 0 145220.12041218817
61 0 124410.2106748094
62 0 137227.90870145574
63 0 138544.23602330987
64 0 133316.62584773646
65 0 146574.14684588538
66 0 126923.48479768123
67 0 125663.70614359173
68 0 138544.23602330987
69 0 139866.84653047117
70 0 126923.48479768123
71 0 129461.89166178179
72 1 135917.8645649088
73 1 128189.54663707792
74 0 121922.06929316628
75 0 152053.084433746
76 0 126923.48479768123
77 0 128189.54663707792
78 1 120687.4233803055
79 1 139866.84653047117
80 1 129461.89166178179
81 1 124410.2106748094
82 0 129461.89166178179
83 0 133316.62584773646
84 2 126923.48479768123
85 0 128189.54663707792
86 0 129461.89166178179
87 0 138544.23602330987
88 1 129461.89166178179
89 1 130740.51987179283
90 0 125663.70614359173
91 1 130740.51987179283
92 0 123162.99839133424
93 1 156228.26107036683
94 1 135917.8645649088
95 0 121922.06929316628
96 0 128189.54663707792
97 1 133316.62584773646
98 1 130740.51987179283
99 0 118236.98111050545
100 1 125663.70614359173
101 0 134614.10361366905
102 1 126923.48479768123
103 0 132025.43126711107
104 0 129461.89166178179
105 1 124410.2106748094
106 0 135917.8645649088
107 0 126923.48479768123
108 0 135917.8645649088
109 0 125663.70614359173
110 0 137227.90870145574
111 0 133316.62584773646
112 0 128189.54663707792
113 1 135917.8645649088
114 0 125663.70614359173
115 0 126923.48479768123
116 1 124410.2106748094
117 0 130740.51987179283
118 0 139866.84653047117
119 1 123162.99839133424
120 0 128189.54663707792
121 0 137227.90870145574
122 0 130740.51987179283
123 1 124410.2106748094
124 0 121922.06929316628
125 0 125663.70614359173
126 0 135917.8645649088
127 0 123162.99839133424
128 0 126923.48479768123
129 1 123162.99839133424
130 0 135917.8645649088
131 0 123162.99839133424
132 1 124410.2106748094
133 0 130740.51987179283
134 4 135917.8645649088
135 0 133316.62584773646
136 0 124410.2106748094
137 0 143872.37716379817
138 0 124410.2106748094
139 1 145220.12041218817
140 0 126923.48479768123
141 0 124410.2106748094
142 0 143872.37716379817
143 0 129461.89166178179
144 0 145220.12041218817
145 0 130740.51987179283
146 3 134614.10361366905
147 1 137227.90870145574
148 0 124410.2106748094
149 0 134614.10361366905
150 0 126923.48479768123
151 1 124410.2106748094
152 0 142530.91710071533
153 0 142530.91710071533
154 0 138544.23602330987
155 0 123162.99839133424
156 0 128189.54663707792
157 0 139866.84653047117
158 0 132025.43126711107
159 0 124410.2106748094
160 0 142530.91710071533
161 0 134614.10361366905
162 0 128189.54663707792
163 0 123162.99839133424
164 0 124410.2106748094
165 1 139866.84653047117
166 0 149301.04926920132
167 0 129461.89166178179
168 0 129461.89166178179
169 0 132025.43126711107
170 0 139866.84653047117
171 0 134614.10361366905
172 1 123162.99839133424
173 0 126923.48479768123
174 1 134614.10361366905
175 0 123162.99839133424
176 0 139866.84653047117
177 0 133316.62584773646
178 0 126923.48479768123
179 0 124410.2106748094
180 0 129461.89166178179
